Station,Drainage,State,County,Quad,Reach,RM_Start,Locality,UTM_Zone,UTM_Easting,UTM_Northing,Date Collected,Sampling_Period,Secchi_Depth,Salinity_Min,Temp_Max,Air_Temp_Max,DO_Min,Conductivity_True,Conductivity_Specific,pH_Min,Station+Haul,Haul,Depletion #,Habitat,Debris?,Gear,Electrofishing?,Closed?,Effort_m^2,AFSorder,Family,Genus,Species,Species_Codes,"Length (SL,mm)",SumOfSPEC,SumOfREL,Stage,AgeClass,VIE Colors,VIE Locations,Projects
RKD20-003,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,3/31/20,202004,9,0.24,14.3,18.0,7.15,392.,491.,8.37,RKD20-003-6,6,,SCSHPO,,regular,,,19.75,4,Leuciscidae,Hybognathus,amarus,HYBAMA,60,1,1,,1,,,1
RKD20-003,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,3/31/20,202004,9,0.24,14.3,18.0,7.15,392.,491.,8.37,RKD20-003-7,7,,SCSHRU,,regular,,,28,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,3,3,,,,,1
RKD20-003,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,3/31/20,202004,9,0.24,14.3,18.0,7.15,392.,491.,8.37,RKD20-003-7,7,,SCSHRU,,regular,,,28,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,2,2,,,,,1
RKD20-003,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,3/31/20,202004,9,0.24,14.3,18.0,7.15,392.,491.,8.37,RKD20-003-8,8,,SCSHRU,,regular,,,31,3,Cyprinidae,Cyprinus,carpio,CYPCAR,,2,2,,,,,1
RKD20-003,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,3/31/20,202004,9,0.24,14.3,18.0,7.15,392.,491.,8.37,RKD20-003-8,8,,SCSHRU,,regular,,,31,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,3,3,,,,,1
RKD20-003,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,3/31/20,202004,9,0.24,14.3,18.0,7.15,392.,491.,8.37,RKD20-003-9,9,,SCSHRU,,regular,,,32,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,1,1,,,,,1
RKD20-003,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,3/31/20,202004,9,0.24,14.3,18.0,7.15,392.,491.,8.37,RKD20-003-10,10,,SCSHRU,,regular,,,31.25,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,4,4,,,,,1
RKD20-003,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,3/31/20,202004,9,0.24,14.3,18.0,7.15,392.,491.,8.37,RKD20-003-10,10,,SCSHRU,,regular,,,31.25,4,Leuciscidae,Platygobio,gracilis,PLAGRA,,2,2,,,,,1
RKD20-003,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,3/31/20,202004,9,0.24,14.3,18.0,7.15,392.,491.,8.37,RKD20-003-11,11,,SCSHRU,,regular,,,32.25,3,Cyprinidae,Cyprinus,carpio,CYPCAR,,2,2,,,,,1
RKD20-003,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,3/31/20,202004,9,0.24,14.3,18.0,7.15,392.,491.,8.37,RKD20-003-11,11,,SCSHRU,,regular,,,32.25,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,29,29,,,,,1
RKD20-003,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,3/31/20,202004,9,0.24,14.3,18.0,7.15,392.,491.,8.37,RKD20-003-12,12,,SCSHRU,,regular,,,30.5,3,Cyprinidae,Cyprinus,carpio,CYPCAR,,2,2,,,,,1
RKD20-003,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,3/31/20,202004,9,0.24,14.3,18.0,7.15,392.,491.,8.37,RKD20-003-12,12,,SCSHRU,,regular,,,30.5,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,19,19,,,,,1
RKD20-003,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,3/31/20,202004,9,0.24,14.3,18.0,7.15,392.,491.,8.37,RKD20-003-13,13,,SCSHRU,,regular,,,31,,,,,No Fish Collected,,,,,,,,1
RKD20-003,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,3/31/20,202004,9,0.24,14.3,18.0,7.15,392.,491.,8.37,RKD20-003-14,14,,MCPO,,regular,,,19.75,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,9,9,,,,,1
RKD20-003,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,3/31/20,202004,9,0.24,14.3,18.0,7.15,392.,491.,8.37,RKD20-003-14,14,,MCPO,,regular,,,19.75,4,Leuciscidae,Platygobio,gracilis,PLAGRA,,1,1,,,,,1
RKD20-003,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,3/31/20,202004,9,0.24,14.3,18.0,7.15,392.,491.,8.37,RKD20-003-15,15,,SCSHPO,,regular,,,18.75,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,1,1,,,,,1
RKD20-003,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,3/31/20,202004,9,0.24,14.3,18.0,7.15,392.,491.,8.37,RKD20-003-16,16,,SCSHRU,,regular,,,30.75,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,14,14,,,,,1
RKD20-003,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,3/31/20,202004,9,0.24,14.3,18.0,7.15,392.,491.,8.37,RKD20-003-17,17,,MCPLPO,,regular,,,19.5,11,Moronidae,Morone,chrysops,MORCHR,,1,1,,,,,1
RKD20-003,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,3/31/20,202004,9,0.24,14.3,18.0,7.15,392.,491.,8.37,RKD20-003-18,18,,SCSHPO,,regular,,,22,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,1,1,,,,,1
RKD20-003,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,3/31/20,202004,9,0.24,14.3,18.0,7.15,392.,491.,8.37,RKD20-003-19,19,,SCSHPO,,larval,,,5,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,9,9,,,,,1
RKD20-003,RIO GRANDE,NEW MEXICO,SOCORRO,San Marcial,San Acacia,68.3,"Rio Grande, at San Marcial Railroad bridge crossing, San Marcial.",13,315091,3728487,3/31/20,202004,9,0.24,14.3,18.0,7.15,392.,491.,8.37,RKD20-003-20,20,,SCPO,,larval,,,5.8,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,1,1,,,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-1,1,,MCRU,,regular,,,29,,,,,No Fish Collected,,,,,,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-2,2,,MCRU,,regular,,,31.25,,,,,No Fish Collected,,,,,,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-3,3,,MCRU,,regular,,,32.25,,,,,No Fish Collected,,,,,,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-4,4,,MCRU,,regular,,,31.75,,,,,No Fish Collected,,,,,,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-5,5,,MCSHRU,,regular,,,30.75,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,5,5,,,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-6,6,,MCSHRU,,regular,,,30.25,2,Catostomidae,Carpiodes,carpio,CARCAR,,1,1,,,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-6,6,,MCSHRU,,regular,,,30.25,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,8,8,,,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-7,7,,MCSHRU,,regular,,,32.25,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,1,1,,,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-8,8,,BW,,regular,,,20.25,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,67,67,,,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-8,8,,BW,,regular,,,20.25,4,Leuciscidae,Hybognathus,amarus,HYBAMA,53,1,1,,1,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-8,8,,BW,,regular,,,20.25,4,Leuciscidae,Hybognathus,amarus,HYBAMA,56,1,1,,1,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-8,8,,BW,,regular,,,20.25,4,Leuciscidae,Hybognathus,amarus,HYBAMA,57,1,1,,1,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-8,8,,BW,,regular,,,20.25,4,Leuciscidae,Hybognathus,amarus,HYBAMA,60,1,1,,1,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-8,8,,BW,,regular,,,20.25,4,Leuciscidae,Hybognathus,amarus,HYBAMA,68,1,1,,2,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-8,8,,BW,,regular,,,20.25,4,Leuciscidae,Pimephales,promelas,PIMPRO,,1,1,,,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-9,9,,BW,,regular,,,19,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,5,5,,,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-9,9,,BW,,regular,,,19,4,Leuciscidae,Hybognathus,amarus,HYBAMA,57,1,1,,1,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-9,9,,BW,,regular,,,19,4,Leuciscidae,Hybognathus,amarus,HYBAMA,61,1,1,,2,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-9,9,,BW,,regular,,,19,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,1,1,,,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-10,10,,MCSHRU,,regular,,,29,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,2,2,,,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-11,11,,MCSHRU,,regular,,,30.75,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,4,4,,,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-11,11,,MCSHRU,,regular,,,30.75,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,2,2,,,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-12,12,,MCSHRU,,regular,,,30.25,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,10,10,,,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-13,13,,MCSHRU,,regular,,,30.75,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,12,12,,,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-13,13,,MCSHRU,,regular,,,30.75,4,Leuciscidae,Hybognathus,amarus,HYBAMA,47,1,1,,1,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-13,13,,MCSHRU,,regular,,,30.75,4,Leuciscidae,Platygobio,gracilis,PLAGRA,,2,2,,,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-14,14,,MCSHRU,,regular,,,30,3,Cyprinidae,Cyprinus,carpio,CYPCAR,,1,1,,,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-14,14,,MCSHRU,,regular,,,30,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,2,2,,,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-15,15,,MCSHRU,,regular,,,30.5,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,2,2,,,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-16,16,,SCSHRU,,regular,,,31,,,,,No Fish Collected,,,,,,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-17,17,,SCSHRU,,regular,,,31,4,Leuciscidae,Hybognathus,amarus,HYBAMA,49,1,1,,1,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-17,17,,SCSHRU,,regular,,,31,4,Leuciscidae,Hybognathus,amarus,HYBAMA,54,1,1,,1,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-18,18,,SCSHRU,,regular,,,30.75,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,1,1,,,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-19,19,,MCSHPO,,larval,,,5.1,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,1,1,,,,,1
RKD20-004,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio SE,San Acacia,79.,"Rio Grande, east of Bosque del Apache NWR headquarters, San Antonio.",13,327219,3740906,3/31/20,202004,10,0.25,17.4,22.0,6.85,436.,509.,8.46,RKD20-004-20,20,,MCSHPO,,larval,,,4.3,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,13,13,,,,,1
RKD20-005,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio,San Acacia,87.8,"Rio Grande, at US HWY 380 bridge crossing, San Antonio.",13,328907,3754926,4/1/20,202004,11,0.25,13.7,12.0,7.04,404.,515.,8.41,RKD20-005-1,1,,MCSHPO,,larval,,,4.3,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,12,12,,,,,1
RKD20-005,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio,San Acacia,87.8,"Rio Grande, at US HWY 380 bridge crossing, San Antonio.",13,328907,3754926,4/1/20,202004,11,0.25,13.7,12.0,7.04,404.,515.,8.41,RKD20-005-2,2,,MCSHPO,,larval,,,5.1,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,2,2,,,,,1
RKD20-005,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio,San Acacia,87.8,"Rio Grande, at US HWY 380 bridge crossing, San Antonio.",13,328907,3754926,4/1/20,202004,11,0.25,13.7,12.0,7.04,404.,515.,8.41,RKD20-005-3,3,,MCRU,,regular,,,30.25,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,1,1,,,,,1
RKD20-005,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio,San Acacia,87.8,"Rio Grande, at US HWY 380 bridge crossing, San Antonio.",13,328907,3754926,4/1/20,202004,11,0.25,13.7,12.0,7.04,404.,515.,8.41,RKD20-005-3,3,,MCRU,,regular,,,30.25,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,1,1,,,,,1
RKD20-005,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio,San Acacia,87.8,"Rio Grande, at US HWY 380 bridge crossing, San Antonio.",13,328907,3754926,4/1/20,202004,11,0.25,13.7,12.0,7.04,404.,515.,8.41,RKD20-005-4,4,,MCRU,,regular,,,30.25,4,Leuciscidae,Platygobio,gracilis,PLAGRA,,2,2,,,,,1
RKD20-005,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio,San Acacia,87.8,"Rio Grande, at US HWY 380 bridge crossing, San Antonio.",13,328907,3754926,4/1/20,202004,11,0.25,13.7,12.0,7.04,404.,515.,8.41,RKD20-005-4,4,,MCRU,,regular,,,30.25,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,1,1,,,,,1
RKD20-005,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio,San Acacia,87.8,"Rio Grande, at US HWY 380 bridge crossing, San Antonio.",13,328907,3754926,4/1/20,202004,11,0.25,13.7,12.0,7.04,404.,515.,8.41,RKD20-005-5,5,,MCRU,,regular,,,28.25,,,,,No Fish Collected,,,,,,,,1
RKD20-005,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio,San Acacia,87.8,"Rio Grande, at US HWY 380 bridge crossing, San Antonio.",13,328907,3754926,4/1/20,202004,11,0.25,13.7,12.0,7.04,404.,515.,8.41,RKD20-005-6,6,,MCRU,,regular,,,29.75,,,,,No Fish Collected,,,,,,,,1
RKD20-005,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio,San Acacia,87.8,"Rio Grande, at US HWY 380 bridge crossing, San Antonio.",13,328907,3754926,4/1/20,202004,11,0.25,13.7,12.0,7.04,404.,515.,8.41,RKD20-005-7,7,,MCSHRU,,regular,,,30,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,6,6,,,,,1
RKD20-005,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio,San Acacia,87.8,"Rio Grande, at US HWY 380 bridge crossing, San Antonio.",13,328907,3754926,4/1/20,202004,11,0.25,13.7,12.0,7.04,404.,515.,8.41,RKD20-005-7,7,,MCSHRU,,regular,,,30,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,1,1,,,,,1
RKD20-005,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio,San Acacia,87.8,"Rio Grande, at US HWY 380 bridge crossing, San Antonio.",13,328907,3754926,4/1/20,202004,11,0.25,13.7,12.0,7.04,404.,515.,8.41,RKD20-005-8,8,,MCSHRU,,regular,,,27.5,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,2,2,,,,,1
RKD20-005,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio,San Acacia,87.8,"Rio Grande, at US HWY 380 bridge crossing, San Antonio.",13,328907,3754926,4/1/20,202004,11,0.25,13.7,12.0,7.04,404.,515.,8.41,RKD20-005-9,9,,MCSHRU,,regular,,,26.75,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,2,2,,,,,1
RKD20-005,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio,San Acacia,87.8,"Rio Grande, at US HWY 380 bridge crossing, San Antonio.",13,328907,3754926,4/1/20,202004,11,0.25,13.7,12.0,7.04,404.,515.,8.41,RKD20-005-10,10,,MCSHRU,,regular,,,28.25,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,1,1,,,,,1
RKD20-005,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio,San Acacia,87.8,"Rio Grande, at US HWY 380 bridge crossing, San Antonio.",13,328907,3754926,4/1/20,202004,11,0.25,13.7,12.0,7.04,404.,515.,8.41,RKD20-005-10,10,,MCSHRU,,regular,,,28.25,4,Leuciscidae,Platygobio,gracilis,PLAGRA,,1,1,,,,,1
RKD20-005,RIO GRANDE,NEW MEXICO,SOCORRO,San Antonio,San Acacia,87.8,"Rio Grande, at US HWY 380 bridge crossing, San Antonio.",13,328907,3754926,4/1/20,202004,11,0.25,13.7,12.0,7.04,404.,515.,8.41,RKD20-005-10,10,,MCSHRU,,regular,,,28.25,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,1,1,,,,,1
